raw_hr,HRV_SDSD,HRV_MaxNN,HRV_CVNN,drowsiness_label,Time_Period,Smooth_BPM,HRV_SDNN,Drive_Duration,HRV_RMSSD
91.19999694824219,27.5943468655622,733.4963051533854,0.03539818299017338,1,2,88.0999984741211,24.54750424467181,377.142857,25.274504871953283
89.19999694824219,27.5943468655622,733.4963051533854,0.03539818299017338,1,2,85.83333333333333,24.54750424467181,385.714285,25.274504871953283
86.5,27.5943468655622,733.4963051533854,0.03539818299017338,1,2,85.83333333333333,24.54750424467181,394.285714,25.274504871953283
81.80000305175781,27.5943468655622,733.4963051533854,0.03539818299017338,1,2,85.83333333333333,24.54750424467181,402.857142,25.274504871953283
84.5,27.5943468655622,733.4963051533854,0.03539818299017338,1,2,84.5,24.54750424467181,411.428571,25.274504871953283
84.5,68.3994461494879,723.7635572451684,0.0705246785593794,1,2,92.9000015258789,48.091465373734856,420.0,62.53971810650426
102.4000015258789,68.3994461494879,723.7635572451684,0.0705246785593794,1,2,92.9000015258789,48.091465373734856,428.571428,62.53971810650426
91.80000305175781,68.3994461494879,723.7635572451684,0.0705246785593794,1,2,92.9000015258789,48.091465373734856,437.142857,62.53971810650426
86.0999984741211,68.3994461494879,723.7635572451684,0.0705246785593794,1,2,84.33333333333333,48.091465373734856,445.714285,62.53971810650426
84.0,68.3994461494879,723.7635572451684,0.0705246785593794,1,2,84.33333333333333,48.091465373734856,454.285714,62.53971810650426
82.9000015258789,68.3994461494879,723.7635572451684,0.0705246785593794,1,2,84.33333333333333,48.091465373734856,462.857142,62.53971810650426
87.0999984741211,68.3994461494879,723.7635572451684,0.0705246785593794,1,2,87.0999984741211,48.091465373734856,471.428571,62.53971810650426
87.0999984741211,37.587536935819436,763.3587934452046,0.035303391537980164,1,2,86.3000005086263,25.191322230529572,480.0,34.64760378852664
85.5,37.587536935819436,763.3587934452046,0.035303391537980164,1,2,86.3000005086263,25.191322230529572,488.571428,34.64760378852664
86.30000305175781,37.587536935819436,763.3587934452046,0.035303391537980164,1,2,86.3000005086263,25.191322230529572,497.142857,34.64760378852664
82.80000305175781,37.587536935819436,763.3587934452046,0.035303391537980164,1,2,82.23333485921223,25.191322230529572,505.714285,34.64760378852664
85.30000305175781,37.587536935819436,763.3587934452046,0.035303391537980164,1,2,82.23333485921223,25.191322230529572,514.285714,34.64760378852664
78.5999984741211,37.587536935819436,763.3587934452046,0.035303391537980164,1,2,82.23333485921223,25.191322230529572,522.857142,34.64760378852664
83.5999984741211,37.587536935819436,763.3587934452046,0.035303391537980164,1,2,83.5999984741211,25.191322230529572,531.428571,34.64760378852664
83.5999984741211,66.08052487275711,754.7169811320755,0.07398223230092077,1,2,91.1999994913737,51.74960818230174,540.0,60.493775002722074
92.19999694824219,66.08052487275711,754.7169811320755,0.07398223230092077,1,2,91.1999994913737,51.74960818230174,548.571428,60.493775002722074
97.80000305175781,66.08052487275711,754.7169811320755,0.07398223230092077,1,2,91.1999994913737,51.74960818230174,557.142857,60.493775002722074
83.19999694824219,66.08052487275711,754.7169811320755,0.07398223230092077,1,2,80.96666463216145,51.74960818230174,565.714285,60.493775002722074
79.5,66.08052487275711,754.7169811320755,0.07398223230092077,1,2,80.96666463216145,51.74960818230174,574.285714,60.493775002722074
80.19999694824219,66.08052487275711,754.7169811320755,0.07398223230092077,1,2,80.96666463216145,51.74960818230174,582.857142,60.493775002722074
86.9000015258789,66.08052487275711,754.7169811320755,0.07398223230092077,1,2,86.9000015258789,51.74960818230174,591.428571,60.493775002722074
86.9000015258789,26.164819796774463,717.703362381919,0.027318874197235728,1,2,88.36666870117188,18.893202994137035,600.0,23.903376974591627
91.4000015258789,26.164819796774463,717.703362381919,0.027318874197235728,1,2,88.36666870117188,18.893202994137035,608.571428,23.903376974591627
86.80000305175781,26.164819796774463,717.703362381919,0.027318874197235728,1,2,88.36666870117188,18.893202994137035,617.142857,23.903376974591627
87.5999984741211,26.164819796774463,717.703362381919,0.027318874197235728,1,2,85.46666463216145,18.893202994137035,625.714285,23.903376974591627
85.19999694824219,26.164819796774463,717.703362381919,0.027318874197235728,1,2,85.46666463216145,18.893202994137035,634.285714,23.903376974591627
83.5999984741211,26.164819796774463,717.703362381919,0.027318874197235728,1,2,85.46666463216145,18.893202994137035,642.857142,23.903376974591627
86.19999694824219,26.164819796774463,717.703362381919,0.027318874197235728,1,2,86.19999694824219,18.893202994137035,651.428571,23.903376974591627
86.19999694824219,14.112162987520126,696.0557090973717,0.022937226627966833,1,2,86.7999979654948,15.610663247882867,660.0,13.696353325576712
86.5,14.112162987520126,696.0557090973717,0.022937226627966833,1,2,86.7999979654948,15.610663247882867,668.571428,13.696353325576712
87.69999694824219,14.112162987520126,696.0557090973717,0.022937226627966833,1,2,86.7999979654948,15.610663247882867,677.142857,13.696353325576712
86.4000015258789,14.112162987520126,696.0557090973717,0.022937226627966833,1,2,89.06666819254558,15.610663247882867,685.714285,13.696353325576712
89.30000305175781,14.112162987520126,696.0557090973717,0.022937226627966833,1,2,89.06666819254558,15.610663247882867,694.285714,13.696353325576712
91.5,14.112162987520126,696.0557090973717,0.022937226627966833,1,2,89.06666819254558,15.610663247882867,702.857142,13.696353325576712
89.80000305175781,14.112162987520126,696.0557090973717,0.022937226627966833,1,2,89.80000305175781,15.610663247882867,711.428571,13.696353325576712
89.80000305175781,35.46774090682453,752.8231154006753,0.04794671647446064,1,2,89.43333435058594,33.650783486342725,720.0,33.09306599377817
90.80000305175781,35.46774090682453,752.8231154006753,0.04794671647446064,1,2,89.43333435058594,33.650783486342725,728.571428,33.09306599377817
87.69999694824219,35.46774090682453,752.8231154006753,0.04794671647446064,1,2,89.43333435058594,33.650783486342725,737.142857,33.09306599377817
79.69999694824219,35.46774090682453,752.8231154006753,0.04794671647446064,1,2,82.23333231608073,33.650783486342725,745.714285,33.09306599377817
81.80000305175781,35.46774090682453,752.8231154006753,0.04794671647446064,1,2,82.23333231608073,33.650783486342725,754.285714,33.09306599377817
85.19999694824219,35.46774090682453,752.8231154006753,0.04794671647446064,1,2,82.23333231608073,33.650783486342725,762.857142,33.09306599377817
84.5999984741211,35.46774090682453,752.8231154006753,0.04794671647446064,1,2,84.5999984741211,33.650783486342725,771.428571,33.09306599377817
84.5999984741211,27.51636908837275,738.9162839284919,0.029220961864228467,1,2,85.93333180745442,20.749787253822753,780.0,25.402735037900296
87.69999694824219,27.51636908837275,738.9162839284919,0.029220961864228467,1,2,85.93333180745442,20.749787253822753,788.571428,25.402735037900296
85.5,27.51636908837275,738.9162839284919,0.029220961864228467,1,2,85.93333180745442,20.749787253822753,797.142857,25.402735037900296
81.19999694824219,27.51636908837275,738.9162839284919,0.029220961864228467,1,2,82.23333231608073,20.749787253822753,805.714285,25.402735037900296
82.5999984741211,27.51636908837275,738.9162839284919,0.029220961864228467,1,2,82.23333231608073,20.749787253822753,814.285714,25.402735037900296
82.9000015258789,27.51636908837275,738.9162839284919,0.029220961864228467,1,2,82.23333231608073,20.749787253822753,822.857142,25.402735037900296
87.4000015258789,27.51636908837275,738.9162839284919,0.029220961864228467,1,2,87.4000015258789,20.749787253822753,831.428571,25.402735037900296
87.4000015258789,38.553826470672895,711.7437464760434,0.029925554192999068,1,2,87.86666870117188,20.383026639982745,840.0,35.19684353404483
84.30000305175781,38.553826470672895,711.7437464760434,0.029925554192999068,1,2,87.86666870117188,20.383026639982745,848.571428,35.19684353404483
91.9000015258789,38.553826470672895,711.7437464760434,0.029925554192999068,1,2,87.86666870117188,20.383026639982745,857.142857,35.19684353404483
85.9000015258789,38.553826470672895,711.7437464760434,0.029925554192999068,1,2,88.60000101725261,20.383026639982745,865.714285,35.19684353404483
89.5,38.553826470672895,711.7437464760434,0.029925554192999068,1,2,88.60000101725261,20.383026639982745,874.285714,35.19684353404483
90.4000015258789,38.553826470672895,711.7437464760434,0.029925554192999068,1,2,88.60000101725261,20.383026639982745,882.857142,35.19684353404483
87.69999694824219,38.553826470672895,711.7437464760434,0.029925554192999068,1,2,87.69999694824219,20.383026639982745,891.428571,35.19684353404483
87.69999694824219,31.439607385459425,747.1979790751274,0.037286671910877686,1,2,88.33333333333333,26.070175056762768,900.0,28.74386311606513
89.9000015258789,31.439607385459425,747.1979790751274,0.037286671910877686,1,2,88.33333333333333,26.070175056762768,908.571428,28.74386311606513
87.4000015258789,31.439607385459425,747.1979790751274,0.037286671910877686,1,2,88.33333333333333,26.070175056762768,917.142857,28.74386311606513
83.5999984741211,31.439607385459425,747.1979790751274,0.037286671910877686,1,2,83.3000005086263,26.070175056762768,925.714285,28.74386311606513
80.30000305175781,31.439607385459425,747.1979790751274,0.037286671910877686,1,2,83.3000005086263,26.070175056762768,934.285714,28.74386311606513
86.0,31.439607385459425,747.1979790751274,0.037286671910877686,1,2,83.3000005086263,26.070175056762768,942.857142,28.74386311606513
86.5,31.439607385459425,747.1979790751274,0.037286671910877686,1,2,86.5,26.070175056762768,951.428571,28.74386311606513
86.5,39.02883566594298,748.1297042781879,0.032282427689863516,1,2,83.39999898274739,23.186030743887223,960.0,35.86958220474675
83.0,39.02883566594298,748.1297042781879,0.032282427689863516,1,2,83.39999898274739,23.186030743887223,968.571428,35.86958220474675
80.69999694824219,39.02883566594298,748.1297042781879,0.032282427689863516,1,2,83.39999898274739,23.186030743887223,977.142857,35.86958220474675
83.9000015258789,39.02883566594298,748.1297042781879,0.032282427689863516,1,2,83.86666615804036,23.186030743887223,985.714285,35.86958220474675
87.5,39.02883566594298,748.1297042781879,0.032282427689863516,1,2,83.86666615804036,23.186030743887223,994.285714,35.86958220474675
80.19999694824219,39.02883566594298,748.1297042781879,0.032282427689863516,1,2,83.86666615804036,23.186030743887223,1002.857142,35.86958220474675
83.5,39.02883566594298,748.1297042781879,0.032282427689863516,1,2,83.5,23.186030743887223,1011.428571,35.86958220474675
83.5,33.52550259711232,730.8160915363808,0.02954738164432443,2,2,85.66666666666667,20.806400274239362,1020.0,30.720223472470906
83.5999984741211,33.52550259711232,730.8160915363808,0.02954738164432443,2,2,85.66666666666667,20.806400274239362,1028.571428,30.720223472470906
89.9000015258789,33.52550259711232,730.8160915363808,0.02954738164432443,2,2,85.66666666666667,20.806400274239362,1037.142857,30.720223472470906
86.5,33.52550259711232,730.8160915363808,0.02954738164432443,2,2,84.83333333333333,20.806400274239362,1045.714285,30.720223472470906
82.0999984741211,33.52550259711232,730.8160915363808,0.02954738164432443,2,2,84.83333333333333,20.806400274239362,1054.285714,30.720223472470906
85.9000015258789,33.52550259711232,730.8160915363808,0.02954738164432443,2,2,84.83333333333333,20.806400274239362,1062.857142,30.720223472470906
85.4000015258789,33.52550259711232,730.8160915363808,0.02954738164432443,2,2,85.4000015258789,20.806400274239362,1071.428571,30.720223472470906
85.4000015258789,52.96700609109407,778.2101321330016,0.05912308756849042,2,2,83.43333435058594,42.733202270787345,1080.0,48.41241799832758
87.80000305175781,52.96700609109407,778.2101321330016,0.05912308756849042,2,2,83.43333435058594,42.733202270787345,1088.571428,48.41241799832758
77.0999984741211,52.96700609109407,778.2101321330016,0.05912308756849042,2,2,83.43333435058594,42.733202270787345,1097.142857,48.41241799832758
77.5,52.96700609109407,778.2101321330016,0.05912308756849042,2,2,81.76666514078777,42.733202270787345,1105.714285,48.41241799832758
80.19999694824219,52.96700609109407,778.2101321330016,0.05912308756849042,2,2,81.76666514078777,42.733202270787345,1114.285714,48.41241799832758
87.5999984741211,52.96700609109407,778.2101321330016,0.05912308756849042,2,2,81.76666514078777,42.733202270787345,1122.857142,48.41241799832758
87.19999694824219,52.96700609109407,778.2101321330016,0.05912308756849042,2,2,87.19999694824219,42.733202270787345,1131.428571,48.41241799832758
87.19999694824219,36.07611676014331,783.2898328355801,0.04408059512349813,2,2,82.93333435058594,32.37575012641682,1140.0,36.55693867835304
82.30000305175781,36.07611676014331,783.2898328355801,0.04408059512349813,2,2,82.93333435058594,32.37575012641682,1148.571428,36.55693867835304
79.30000305175781,36.07611676014331,783.2898328355801,0.04408059512349813,2,2,82.93333435058594,32.37575012641682,1157.142857,36.55693867835304
85.5,36.07611676014331,783.2898328355801,0.04408059512349813,2,2,82.46666717529297,32.37575012641682,1165.714285,36.55693867835304
81.5999984741211,36.07611676014331,783.2898328355801,0.04408059512349813,2,2,82.46666717529297,32.37575012641682,1174.285714,36.55693867835304
80.30000305175781,36.07611676014331,783.2898328355801,0.04408059512349813,2,2,82.46666717529297,32.37575012641682,1182.857142,36.55693867835304
76.5999984741211,36.07611676014331,783.2898328355801,0.04408059512349813,2,2,76.5999984741211,32.37575012641682,1191.428571,36.55693867835304
76.5999984741211,63.08519588253216,783.2898328355801,0.06211252784411966,2,2,81.13333129882812,44.6509228091982,1200.0,58.183534704406874
85.69999694824219,63.08519588253216,783.2898328355801,0.06211252784411966,2,2,81.13333129882812,44.6509228091982,1208.571428,58.183534704406874
81.0999984741211,63.08519588253216,783.2898328355801,0.06211252784411966,2,2,81.13333129882812,44.6509228091982,1217.142857,58.183534704406874
80.30000305175781,63.08519588253216,783.2898328355801,0.06211252784411966,2,2,87.0,44.6509228091982,1225.714285,58.183534704406874
90.5,63.08519588253216,783.2898328355801,0.06211252784411966,2,2,87.0,44.6509228091982,1234.285714,58.183534704406874
90.19999694824219,63.08519588253216,783.2898328355801,0.06211252784411966,2,2,87.0,44.6509228091982,1242.857142,58.183534704406874
81.80000305175781,63.08519588253216,783.2898328355801,0.06211252784411966,2,2,81.80000305175781,44.6509228091982,1251.428571,58.183534704406874
81.80000305175781,37.004918057211405,767.2634570524584,0.04004296728548706,2,2,81.06666564941406,29.371768871713577,1260.0,34.89354198034325
78.19999694824219,37.004918057211405,767.2634570524584,0.04004296728548706,2,2,81.06666564941406,29.371768871713577,1268.571428,34.89354198034325
83.19999694824219,37.004918057211405,767.2634570524584,0.04004296728548706,2,2,81.06666564941406,29.371768871713577,1277.142857,34.89354198034325
79.9000015258789,37.004918057211405,767.2634570524584,0.04004296728548706,2,2,80.6999994913737,29.371768871713577,1285.714285,34.89354198034325
79.0,37.004918057211405,767.2634570524584,0.04004296728548706,2,2,80.6999994913737,29.371768871713577,1294.285714,34.89354198034325
83.19999694824219,37.004918057211405,767.2634570524584,0.04004296728548706,2,2,80.6999994913737,29.371768871713577,1302.857142,34.89354198034325
88.0999984741211,37.004918057211405,767.2634570524584,0.04004296728548706,2,2,88.0999984741211,29.371768871713577,1311.428571,34.89354198034325
88.0999984741211,51.00010184801064,771.2081959699146,0.05832511752184697,2,2,86.73333231608073,40.91848784191403,1320.0,48.92166171465163
88.5,51.00010184801064,771.2081959699146,0.05832511752184697,2,2,86.73333231608073,40.91848784191403,1328.571428,48.92166171465163
83.5999984741211,51.00010184801064,771.2081959699146,0.05832511752184697,2,2,86.73333231608073,40.91848784191403,1337.142857,48.92166171465163
93.5999984741211,51.00010184801064,771.2081959699146,0.05832511752184697,2,2,87.46666717529297,40.91848784191403,1345.714285,48.92166171465163
85.30000305175781,51.00010184801064,771.2081959699146,0.05832511752184697,2,2,87.46666717529297,40.91848784191403,1354.285714,48.92166171465163
83.5,51.00010184801064,771.2081959699146,0.05832511752184697,2,2,87.46666717529297,40.91848784191403,1362.857142,48.92166171465163
77.80000305175781,51.00010184801064,771.2081959699146,0.05832511752184697,2,2,77.80000305175781,40.91848784191403,1371.428571,48.92166171465163
77.80000305175781,41.605943627038414,771.2081959699146,0.04785747478242242,2,2,80.06666564941406,34.71770726799627,1380.0,40.940920269946815
79.19999694824219,41.605943627038414,771.2081959699146,0.04785747478242242,2,2,80.06666564941406,34.71770726799627,1388.571428,40.940920269946815
83.19999694824219,41.605943627038414,771.2081959699146,0.04785747478242242,2,2,80.06666564941406,34.71770726799627,1397.142857,40.940920269946815
84.5,41.605943627038414,771.2081959699146,0.04785747478242242,2,2,83.86666615804036,34.71770726799627,1405.714285,40.940920269946815
86.9000015258789,41.605943627038414,771.2081959699146,0.04785747478242242,2,2,83.86666615804036,34.71770726799627,1414.285714,40.940920269946815
80.19999694824219,41.605943627038414,771.2081959699146,0.04785747478242242,2,2,83.86666615804036,34.71770726799627,1422.857142,40.940920269946815
88.30000305175781,41.605943627038414,771.2081959699146,0.04785747478242242,2,2,88.30000305175781,34.71770726799627,1431.428571,40.940920269946815
88.30000305175781,51.86141245439189,781.2499689559154,0.0752344790809266,2,2,89.76666768391927,54.362329421122084,1440.0,48.36730954517595
94.5999984741211,51.86141245439189,781.2499689559154,0.0752344790809266,2,2,89.76666768391927,54.362329421122084,1448.571428,48.36730954517595
86.4000015258789,51.86141245439189,781.2499689559154,0.0752344790809266,2,2,89.76666768391927,54.362329421122084,1457.142857,48.36730954517595
76.80000305175781,51.86141245439189,781.2499689559154,0.0752344790809266,2,2,77.9000015258789,54.362329421122084,1465.714285,48.36730954517595
78.30000305175781,51.86141245439189,781.2499689559154,0.0752344790809266,2,2,77.9000015258789,54.362329421122084,1474.285714,48.36730954517595
78.5999984741211,51.86141245439189,781.2499689559154,0.0752344790809266,2,2,77.9000015258789,54.362329421122084,1482.857142,48.36730954517595
81.19999694824219,51.86141245439189,781.2499689559154,0.0752344790809266,2,2,81.19999694824219,54.362329421122084,1491.428571,48.36730954517595
81.19999694824219,30.809556215249287,753.7688586703517,0.034530386402345195,2,2,80.86666615804036,25.022297949875448,1500.0,28.15479214321279
81.80000305175781,30.809556215249287,753.7688586703517,0.034530386402345195,2,2,80.86666615804036,25.022297949875448,1510.0,28.15479214321279
79.5999984741211,30.809556215249287,753.7688586703517,0.034530386402345195,2,2,80.86666615804036,25.022297949875448,1520.0,28.15479214321279
82.30000305175781,30.809556215249287,753.7688586703517,0.034530386402345195,2,2,84.9000015258789,25.022297949875448,1530.0,28.15479214321279
87.9000015258789,30.809556215249287,753.7688586703517,0.034530386402345195,2,2,84.9000015258789,25.022297949875448,1540.0,28.15479214321279
84.5,30.809556215249287,753.7688586703517,0.034530386402345195,2,2,84.9000015258789,25.022297949875448,1550.0,28.15479214321279
84.5,32.48568885553614,772.2008025298562,0.030594211572475275,3,2,81.03333282470703,22.752980758386936,1560.0,31.41177314120268
80.19999694824219,32.48568885553614,772.2008025298562,0.030594211572475275,3,2,81.03333282470703,22.752980758386936,1568.571428,31.41177314120268
78.4000015258789,32.48568885553614,772.2008025298562,0.030594211572475275,3,2,81.03333282470703,22.752980758386936,1577.142857,31.41177314120268
83.5,32.48568885553614,772.2008025298562,0.030594211572475275,3,2,81.46666717529297,22.752980758386936,1585.714285,31.41177314120268
80.0,32.48568885553614,772.2008025298562,0.030594211572475275,3,2,81.46666717529297,22.752980758386936,1594.285714,31.41177314120268
80.9000015258789,32.48568885553614,772.2008025298562,0.030594211572475275,3,2,81.46666717529297,22.752980758386936,1602.857142,31.41177314120268
77.69999694824219,32.48568885553614,772.2008025298562,0.030594211572475275,3,2,77.69999694824219,22.752980758386936,1611.428571,31.41177314120268
77.69999694824219,29.900704385295732,805.3691275167786,0.028999933240195116,3,2,79.06666564941406,22.481717825445585,1620.0,26.744739836102134
80.19999694824219,29.900704385295732,805.3691275167786,0.028999933240195116,3,2,79.06666564941406,22.481717825445585,1630.0,26.744739836102134
79.30000305175781,29.900704385295732,805.3691275167786,0.028999933240195116,3,2,79.06666564941406,22.481717825445585,1640.0,26.744739836102134
75.19999694824219,29.900704385295732,805.3691275167786,0.028999933240195116,3,2,75.83333333333333,22.481717825445585,1650.0,26.744739836102134
74.5,29.900704385295732,805.3691275167786,0.028999933240195116,3,2,75.83333333333333,22.481717825445585,1660.0,26.744739836102134
77.80000305175781,29.900704385295732,805.3691275167786,0.028999933240195116,3,2,75.83333333333333,22.481717825445585,1670.0,26.744739836102134
77.80000305175781,40.61049355020828,771.2081959699146,0.0523861805812213,3,2,84.36666615804036,36.9275541712081,1680.0,39.08800848064372
83.19999694824219,40.61049355020828,771.2081959699146,0.0523861805812213,3,2,84.36666615804036,36.9275541712081,1688.571428,39.08800848064372
92.0999984741211,40.61049355020828,771.2081959699146,0.0523861805812213,3,2,84.36666615804036,36.9275541712081,1697.142857,39.08800848064372
88.0999984741211,40.61049355020828,771.2081959699146,0.0523861805812213,3,2,86.0,36.9275541712081,1705.714285,39.08800848064372
84.5,40.61049355020828,771.2081959699146,0.0523861805812213,3,2,86.0,36.9275541712081,1714.285714,39.08800848064372
85.4000015258789,40.61049355020828,771.2081959699146,0.0523861805812213,3,2,86.0,36.9275541712081,1722.857142,39.08800848064372
86.0999984741211,40.61049355020828,771.2081959699146,0.0523861805812213,3,2,86.0999984741211,36.9275541712081,1731.428571,39.08800848064372
86.0999984741211,52.401233325062954,818.5538540514581,0.05422323531001882,3,2,79.46666463216145,41.811287775315265,1740.0,50.264082683953
78.5999984741211,52.401233325062954,818.5538540514581,0.05422323531001882,3,2,79.46666463216145,41.811287775315265,1748.571428,50.264082683953
73.69999694824219,52.401233325062954,818.5538540514581,0.05422323531001882,3,2,79.46666463216145,41.811287775315265,1757.142857,50.264082683953
78.4000015258789,52.401233325062954,818.5538540514581,0.05422323531001882,3,2,77.23333485921223,41.811287775315265,1765.714285,50.264082683953
80.0,52.401233325062954,818.5538540514581,0.05422323531001882,3,2,77.23333485921223,41.811287775315265,1774.285714,50.264082683953
73.30000305175781,52.401233325062954,818.5538540514581,0.05422323531001882,3,2,77.23333485921223,41.811287775315265,1782.857142,50.264082683953
76.0,52.401233325062954,818.5538540514581,0.05422323531001882,3,2,76.0,41.811287775315265,1791.428571,50.264082683953
76.0,516.5132741883024,1463.4146341463415,0.3804779572247976,1,2,86.06666564941406,300.98304912176206,1800.0,471.97014214402486
88.0999984741211,516.5132741883024,1463.4146341463415,0.3804779572247976,1,2,86.06666564941406,300.98304912176206,1808.571428,471.97014214402486
94.0999984741211,516.5132741883024,1463.4146341463415,0.3804779572247976,1,2,86.06666564941406,300.98304912176206,1817.142857,471.97014214402486
90.19999694824219,516.5132741883024,1463.4146341463415,0.3804779572247976,1,2,75.16666666666667,300.98304912176206,1825.714285,471.97014214402486
41.0,516.5132741883024,1463.4146341463415,0.3804779572247976,1,2,75.16666666666667,300.98304912176206,1834.285714,471.97014214402486
94.30000305175781,516.5132741883024,1463.4146341463415,0.3804779572247976,1,2,75.16666666666667,300.98304912176206,1842.857142,471.97014214402486
